Value,Date
14.2075675676,20191126
14.174117647100001,20191126
14.290270270299999,20191126
14.2351351351,20191126
14.2302702703,20191126
14.2568421053,20191126
14.2436842105,20191126
14.229189189200001,20191126
14.1324324324,20191126
14.1344,20191126
14.2048648649,20191126
14.1510526316,20191126
14.178918918900001,20191126
14.14,20191126
14.0693333333,20191126
14.1058823529,20191126
14.1978378378,20191126
14.2216216216,20191126
14.2537931034,20191126
14.2735135135,20191126
14.1921428571,20191126
14.142222222200001,20191126
14.0913513514,20191126
14.0848648649,20191126
14.121621621600001,20191126
14.0913513514,20191126
14.0394594595,20191126
14.0805405405,20191126
14.066666666700002,20191126
14.0697297297,20191126
14.0110526316,20191126
14.0237837838,20191126
14.0064,20191126
14.055789473699999,20191126
14.0567567568,20191125
14.052121212100001,20191125
13.9756756757,20191125
13.9382352941,20191125
13.8688888889,20191125
13.9605263158,20191125
13.7891891892,20191125
13.9605405405,20191125
14.029444444400001,20191125
13.839473684200001,20191125
13.8048648649,20191125
14.1621621622,20191125
14.003783783800001,20191125
14.0194594595,20191125
14.055263157899999,20191125
14.085,20191125
14.0352631579,20191125
13.9275675676,20191125
14.01875,20191125
14.046486486500001,20191125
14.1232432432,20191128
14.181111111099998,20191128
14.2094117647,20191128
14.1664,20191128
14.1827027027,20191128
14.201666666700001,20191128
14.1752631579,20191128
14.1594594595,20191128
14.0821621622,20191128
14.1163157895,20191128
14.087027027000001,20191128
14.1221621622,20191128
14.0503225806,20191128
14.1622222222,20191128
11.552972973,20191128
5.9710526316,20191128
10.285405405399999,20191128
13.936756756800001,20191128
14.1805555556,20191128
14.21,20191128
14.184210526300001,20191128
14.156842105299999,20191128
14.063783783800002,20191128
14.0318918919,20191128
14.107027027,20191128
13.96,20191128
14.0466666667,20191128
14.02,20191128
14.0905263158,20191128
14.2122580645,20191128
14.1497297297,20191128
14.12,20191128
14.1691891892,20191128
14.1081481481,20191128
14.154054054100001,20191128
14.1594594595,20191128
14.125333333299999,20191128
14.075789473699999,20191128
14.2942105263,20191205
14.327894736800001,20191205
14.298918918900002,20191205
14.2368421053,20191205
14.2937142857,20191205
14.2026315789,20191205
14.3252631579,20191205
14.2324324324,20191205
14.2859459459,20191205
14.194210526300001,20191205
14.2903030303,20191205
14.2356756757,20191205
14.2043243243,20191205
14.243243243199998,20191205
14.2497297297,20191205
14.2194736842,20191205
14.22,20191205
14.0243478261,20191205
14.2875862069,20191205
14.1826315789,20191205
14.178666666700002,20191205
14.207027027,20191127
14.191351351400002,20191127
14.1616666667,20191127
14.1691891892,20191127
14.2216216216,20191127
14.258918918900001,20191127
14.266486486500002,20191127
14.2416216216,20191127
14.1817647059,20191127
14.2216216216,20191127
14.178918918900001,20191127
13.512972973,20191127
14.1224242424,20191127
14.1464864865,20191127
14.208648648599999,20191127
14.0615789474,20191127
14.120999999999999,20191127
13.984571428599999,20191127
14.0378378378,20191127
14.118333333299999,20191127
14.160526315799999,20191127
14.178888888900001,20191127
14.158918918900001,20191127
14.17,20191127
14.2529411765,20191127
14.2448,20191127
14.141052631600001,20191127
14.054054054100002,20191127
14.125625,20191127
14.2095238095,20191127
14.292972973,20191127
14.2081081081,20191127
14.181621621600002,20191127
14.1210810811,20191127
13.01,20191127
14.1221621622,20191127
14.1303448276,20191127
14.1356756757,20191127
14.293513513499999,20191202
14.3589189189,20191202
14.2702702703,20191202
14.2691891892,20191202
14.24,20191202
14.2508108108,20191202
14.1454054054,20191202
14.09,20191202
14.0848648649,20191202
14.053513513499999,20191202
14.0475675676,20191202
14.0848648649,20191202
14.0702702703,20191202
14.0340540541,20191202
14.0864705882,20191202
14.111052631600002,20191202
14.2084210526,20191202
14.2166666667,20191202
14.234054054100001,20191202
14.1794594595,20191202
14.1315789474,20191202
14.1684210526,20191202
14.096363636400001,20191202
14.096571428599999,20191202
14.111428571400001,20191202
14.1448648649,20191202
14.232972972999999,20191202
14.0915789474,20191202
14.1233333333,20191202
14.0340540541,20191202
14.0551351351,20191202
14.0568421053,20191202
14.1102702703,20191202
14.1537142857,20191202
14.209729729700001,20191202
14.175789473699998,20191202
14.143243243199999,20191202
14.092105263199999,20191202
14.100540540499999,20191202
14.1178378378,20191202
14.144,20191202
14.0281081081,20191202
14.0616216216,20191202
13.62,20191202
14.109473684200001,20191202
14.0978378378,20191202
14.1935135135,20191203
14.1,20191203
14.2951351351,20191203
14.1681081081,20191203
14.191666666700002,20191203
14.2051851852,20191203
14.223783783800002,20191203
14.2740540541,20191203
14.2502702703,20191203
14.2733333333,20191203
14.1686486486,20191203
14.2,20191203
14.1515789474,20191203
14.1315789474,20191203
14.1410810811,20191203
14.1043243243,20191203
14.1778378378,20191203
14.1890909091,20191203
14.2121052632,20191203
14.2118918919,20191203
14.2043243243,20191203
14.1145945946,20191203
14.18,20191203
14.14,20191203
14.213513513499999,20191203
14.19,20191203
14.105,20191203
14.125,20191203
14.1778947368,20191206
14.3860606061,20191206
14.3540540541,20191206
14.2936842105,20191206
14.170810810799999,20191206
14.2264864865,20191206
14.3084210526,20191206
14.3477419355,20191206
14.3227027027,20191206
14.2832432432,20191206
14.318918918900001,20191206
14.346666666700001,20191206
14.3757894737,20191206
14.405,20191206
14.3552631579,20191206
14.304444444400001,20191206
14.213513513499999,20191206
14.2310526316,20191206
14.2843243243,20191206
14.1940540541,20191206
14.200540540499999,20191206
14.275675675699999,20191206
14.136315789500001,20191206
14.1416216216,20191206
14.1031578947,20191206
14.1710344828,20191206
14.164210526300002,20191206
14.1817647059,20191206
14.1752631579,20191206
14.112972973,20191206
14.230526315799999,20191206
14.2422222222,20191206
14.1362162162,20191206
14.0963157895,20191206
14.2443243243,20191206
14.1468421053,20191206
14.211052631600001,20191209
14.256216216199999,20191209
14.1941935484,20191209
14.252105263199999,20191209
14.2178947368,20191209
14.225263157899999,20191209
14.184210526300001,20191209
14.146315789500001,20191209
14.1990909091,20191209
14.066666666700002,20191209
14.1831578947,20191209
14.169090909100001,20191209
14.2118918919,20191209
14.2351351351,20191209
14.185555555599999,20191209
14.1848648649,20191209
14.1584210526,20191209
14.219459459500001,20191209
14.2565714286,20191209
14.265945945899999,20191209
14.1843243243,20191209
14.082631578900001,20191209
14.041621621600001,20191209
14.004210526300001,20191209
14.0427027027,20191209
14.074210526300002,20191209
14.1006666667,20191209
13.9562162162,20191209
14.0556756757,20191209
14.044,20191209
14.0183783784,20191209
14.0327777778,20191209
14.3,20191129
14.1961290323,20191129
14.2221052632,20191129
14.194705882400001,20191129
14.1945945946,20191129
14.1951351351,20191129
14.171428571400002,20191129
12.562307692300001,20191129
14.1243243243,20191129
14.077894736800001,20191129
14.0567567568,20191129
14.0315789474,20191129
13.7178378378,20191129
13.9918918919,20191129
14.202,20191129
14.186875,20191129
14.2378571429,20191129
14.1812903226,20191129
14.188387096800001,20191129
14.195,20191129
14.1875,20191129
14.1188571429,20191129
14.174117647100001,20191129
14.21,20191129
14.2,20191129
14.1983783784,20191129
14.2105263158,20191129
14.1993548387,20191129
14.076875,20191129
14.148,20191129
14.102068965499999,20191129
14.006875,20191129
14.079047619,20191129
14.085,20191129
14.14,20191129
14.058918918900002,20191129
14.0484210526,20191129
14.0022222222,20191129
14.265945945899999,20191204
14.2643243243,20191204
14.301052631600001,20191204
14.2059459459,20191204
14.1817142857,20191204
14.1951351351,20191204
14.2308108108,20191204
14.2860606061,20191204
14.2194444444,20191204
14.288947368399999,20191204
14.2,20191204
14.185,20191204
14.238823529400001,20191204
14.2383333333,20191204
14.2032432432,20191204
14.187027027000001,20191204
14.1843243243,20191204
14.1456,20191204
14.14,20191204
14.1567567568,20191204
14.2136842105,20191204
14.247027027,20191204
14.1615789474,20191204
14.1966666667,20191204
14.1923076923,20191204
13.2,20191204
14.313125,20191204
14.281081081099998,20191204
14.335,20191204
14.2545945946,20191204
14.209729729700001,20191204
14.2151351351,20191204
14.2966666667,20191207
14.291351351400001,20191207
14.356216216199998,20191207
14.3758823529,20191207
14.2929032258,20191207
14.3551351351,20191207
14.3284210526,20191207
14.285925925899999,20191207
14.19,20191207
14.175555555599999,20191207
14.2088235294,20191207
14.230555555599999,20191207
14.18,20191207
14.247027027,20191207
14.211351351400001,20191210
14.257297297300001,20191210
14.317837837799999,20191210
14.313513513499998,20191210
14.2827027027,20191210
14.3108108108,20191210
14.31,20191210
14.2842105263,20191210
14.2848,20191210
14.2953846154,20191210
14.3027027027,20191210
14.266486486500002,20191210
14.2136842105,20191210
14.2124324324,20191210
13.9644444444,20191210
14.2058333333,20191210
14.185789473699998,20191210
14.1989189189,20191210
14.0652631579,20191210
14.1716666667,20191210
14.172352941199998,20191210
14.1827027027,20191210
14.1066666667,20191210
14.125714285699999,20191210
14.2313513514,20191210
14.2372972973,20191210
14.146666666700002,20191210
14.138378378399999,20191210
14.1771428571,20191210
14.2043243243,20191210
14.1875675676,20191210
14.128235294100001,20191210
14.14,20191210
14.1488888889,20191210
14.145263157899999,20191210
14.096216216199998,20191210
14.1355555556,20191210
14.14875,20191210
14.1115789474,20191210
14.0344444444,20191210
14.073333333299999,20191210
14.021052631600002,20191210
14.0631578947,20191210
14.068108108099999,20191210
14.0989189189,20191210
14.196470588199999,20191212
14.145,20191212
14.115,20191212
14.144324324300001,20191212
14.201621621600001,20191212
14.2216216216,20191212
14.2227027027,20191212
14.165945945899999,20191212
14.276756756800001,20191212
14.1853333333,20191212
14.2015789474,20191212
14.228108108099999,20191212
14.2454054054,20191212
14.196756756800001,20191212
14.1048648649,20191212
14.2088235294,20191212
14.1702702703,20191212
14.2043243243,20191212
14.1994594595,20191212
14.169473684200002,20191212
14.237058823499998,20191212
14.1686486486,20191212
14.2188888889,20191212
14.2652941176,20191212
14.2052631579,20191212
14.1817142857,20191212
14.1510526316,20191212
14.144444444400001,20191212
14.1356756757,20191212
14.211538461500002,20191212
14.0478947368,20191212
13.9805405405,20191212
14.1028571429,20191212
14.3258064516,20191216
14.2738888889,20191216
14.2336842105,20191216
14.2632,20191216
14.1891891892,20191216
14.1815384615,20191216
14.1681081081,20191216
14.139459459500001,20191216
14.1884210526,20191216
14.12,20191216
14.1221052632,20191216
14.076216216199999,20191216
14.1509677419,20191216
14.191666666700002,20191216
14.2205405405,20191216
14.2061538462,20191216
14.182666666700001,20191216
14.1552941176,20191216
14.1047619048,20191216
14.1405405405,20191216
13.9947368421,20191216
14.1243243243,20191216
14.085882352899999,20191216
14.1459459459,20191216
14.104000000000001,20191216
14.1662857143,20191216
14.024736842100001,20191216
14.1475675676,20191216
14.091111111099998,20191216
14.060526315799999,20191216
14.032972973,20191216
14.1342105263,20191218
14.1745945946,20191218
14.3472727273,20191218
14.2678947368,20191218
14.212972973,20191218
14.1926315789,20191218
14.2227027027,20191218
14.2108108108,20191218
14.0978378378,20191218
14.178181818199999,20191218
14.1456,20191218
13.824516129000001,20191218
14.126,20191218
14.01,20191218
14.1854054054,20191218
14.036875,20191218
14.1747368421,20191218
14.2011764706,20191218
14.2091891892,20191218
14.205405405399999,20191218
14.2551351351,20191218
14.26,20191218
14.206486486500001,20191218
14.1784210526,20191218
14.0221621622,20191218
14.031351351400001,20191218
14.0367741935,20191218
14.113684210499999,20191218
14.1745945946,20191218
14.069189189200001,20191218
14.0504,20191218
14.044375,20191218
14.051351351400001,20191218
14.0052631579,20191218
14.0085714286,20191218
14.0910526316,20191218
14.3118918919,20191220
14.1415789474,20191220
14.1516666667,20191220
14.0789473684,20191220
14.162702702699999,20191220
14.165789473699999,20191220
14.1266666667,20191220
14.1366666667,20191220
14.0988235294,20191220
14.1048484848,20191220
14.081081081099999,20191220
14.153939393900002,20191220
14.1891891892,20191220
14.219459459500001,20191220
14.1314285714,20191220
14.1075675676,20191220
14.115675675699999,20191220
14.1032432432,20191220
14.14,20191220
14.072972972999999,20191220
14.0940540541,20191220
14.0772972973,20191220
14.101621621600001,20191220
14.1227777778,20191220
14.1324324324,20191220
14.158918918900001,20191220
14.2005263158,20191220
14.1745945946,20191220
14.1315789474,20191220
14.1294736842,20191220
14.14875,20191220
14.1011111111,20191220
13.9511111111,20191220
14.051351351400001,20191220
14.076216216199999,20191220
14.1594736842,20191220
14.100714285699999,20191220
14.130555555599999,20191211
14.1572972973,20191211
14.1772972973,20191211
14.2675675676,20191211
14.2821621622,20191211
14.2859459459,20191211
14.3297297297,20191211
14.2227027027,20191211
14.3375,20191211
14.1686486486,20191211
14.172972973,20191211
14.1763157895,20191211
14.1691891892,20191211
14.154054054100001,20191211
14.288947368399999,20191211
14.192,20191211
14.2297297297,20191211
14.2545945946,20191211
14.2918918919,20191211
14.2978378378,20191211
14.234054054100001,20191211
14.1854054054,20191211
14.1629411765,20191211
14.1194736842,20191211
14.092972973,20191211
14.1205405405,20191211
14.2408333333,20191213
14.1324324324,20191213
14.1016666667,20191213
14.081081081099999,20191213
14.1194594595,20191213
14.218378378399999,20191213
14.291052631600001,20191213
14.324444444400001,20191213
14.272972973,20191213
14.1681081081,20191213
14.1489473684,20191213
14.223243243199999,20191213
14.181621621600002,20191213
14.121052631600001,20191213
14.152631578900001,20191213
14.1421621622,20191213
14.134594594600001,20191213
14.1189189189,20191213
14.095789473699998,20191213
14.1894117647,20191213
14.148648648599998,20191213
14.1145945946,20191213
14.1259459459,20191213
14.1086486486,20191213
14.1043243243,20191213
14.0916666667,20191213
14.1068421053,20191213
14.171891891900001,20191213
14.0459459459,20191213
14.247647058800002,20191213
14.1842424242,20191213
14.129729729700001,20191213
14.1881081081,20191213
14.2005555556,20191213
14.2022222222,20191213
14.123684210499999,20191213
14.2951351351,20191213
14.1085714286,20191213
14.148648648599998,20191213
14.1632432432,20191217
14.1713513514,20191217
14.0616216216,20191217
14.1151351351,20191217
14.1275675676,20191217
14.162631578900001,20191217
14.200540540499999,20191217
14.262162162200001,20191217
14.2643243243,20191217
14.2311764706,20191217
14.243783783800001,20191217
14.1091891892,20191217
14.1486666667,20191217
14.032972973,20191217
14.1502702703,20191217
14.1372972973,20191217
14.1606060606,20191217
14.1635714286,20191217
14.1669230769,20191217
14.1342857143,20191217
14.1271428571,20191217
14.136296296300001,20191217
14.121052631600001,20191217
14.11875,20191217
14.1086486486,20191217
14.1294736842,20191217
14.1515789474,20191217
14.139375,20191217
14.1366666667,20191217
14.1253846154,20191217
14.1244444444,20191217
14.1427027027,20191217
14.106486486500001,20191217
14.133513513499999,20191217
14.1551351351,20191217
14.1805405405,20191217
14.1252631579,20191217
14.0432432432,20191217
14.1057142857,20191217
14.1247058824,20191217
14.037368421099998,20191221
14.1324324324,20191221
13.932105263199999,20191221
14.1545945946,20191221
14.231515151500002,20191221
14.163333333299999,20191221
14.28,20191221
14.3221621622,20191221
13.755999999999998,20191221
14.1978378378,20191221
14.1621621622,20191221
14.1951351351,20191221
14.2254054054,20191221
14.1302702703,20191221
14.1547368421,20191221
14.1794594595,20191221
14.1431578947,20191221
14.1508108108,20191221
13.816666666700002,20191221
14.132941176500001,20191221
11.9594594595,20191223
11.940540540499999,20191223
11.926486486500002,20191223
11.921621621600002,20191223
13.970967741900001,20191223
14.0736842105,20191223
14.165945945899999,20191223
14.1475675676,20191223
14.0518918919,20191223
14.1221052632,20191223
14.156842105299999,20191223
14.2167567568,20191223
14.244210526300002,20191223
14.2078947368,20191223
14.0767567568,20191223
14.156216216199999,20191223
14.1926315789,20191223
14.1958823529,20191223
14.2452631579,20191223
14.1321052632,20191223
14.166666666700001,20191223
14.1405405405,20191223
14.0702702703,20191223
13.989166666700001,20191223
13.8276923077,20191223
14.0886486486,20191223
14.0194594595,20191223
14.0616666667,20191223
14.0431578947,20191223
14.0102702703,20191223
14.1016,20191223
14.2304,20191223
14.2128,20191223
14.177222222200001,20191223
14.2066666667,20191223
14.2124324324,20191223
14.1513513514,20191223
14.166153846199999,20191223
13.24,20191223
14.1296551724,20191223
14.1518918919,20191223
14.0810526316,20191223
14.0978378378,20191223
14.1237837838,20191223
14.0610810811,20191223
14.1194736842,20191223
14.121621621600001,20191223
14.121052631600001,20191223
14.0378378378,20191223
14.1155555556,20191223
14.076216216199999,20191223
14.0922222222,20191223
14.203684210499999,20191224
14.171891891900001,20191224
14.2284210526,20191224
14.227027027,20191224
13.12,20191224
14.1237837838,20191224
14.158378378399998,20191224
14.1931578947,20191224
14.1097297297,20191227
14.1284210526,20191227
14.1324324324,20191227
13.345999999999998,20191227
14.181081081099999,20191227
14.2317647059,20191227
14.2171428571,20191227
14.2357575758,20191227
14.3075675676,20200103
14.267222222200001,20200111
14.321081081099999,20200111
14.2416666667,20200111
14.252,20200111
14.197368421099998,20200111
14.1983783784,20200111
14.1881081081,20200111
14.130555555599999,20200111
14.1253846154,20200111
14.157894736800001,20200111
14.1713513514,20200117
14.1589473684,20200117
14.0828571429,20200117
14.1248648649,20200117
14.1816666667,20200117
14.186486486500002,20200117
14.2416216216,20200117
14.285217391300002,20200117
14.2666666667,20200117
14.31,20200117
14.3,20200117
14.144210526300002,20200117
14.192,20200129
14.0715789474,20200129
14.0394594595,20200129
14.0668421053,20200129
14.2021621622,20200129
14.2059459459,20200129
14.177368421099999,20200129
14.2084210526,20200129
14.1691891892,20200129
14.1122222222,20200129
14.1805405405,20200129
14.1843243243,20200129
14.1762962963,20200129
14.1772972973,20200129
13.817894736800001,20200129
14.127368421099998,20200129
14.0863157895,20200129
14.1848648649,20200129
14.15,20200129
14.1713513514,20200129
14.0810526316,20200129
14.1083333333,20200129
14.154054054100001,20200129
14.1291891892,20200129
14.1294736842,20200129
14.171891891900001,20200129
14.1243243243,20200129
14.121052631600001,20200129
14.0524324324,20200129
14.12,20200129
14.1643243243,20200129
14.3318918919,20200109
14.3,20200109
14.3194594595,20200109
14.3367567568,20200109
14.314054054100001,20200109
14.3632432432,20200109
14.3448648649,20200109
14.237837837799999,20200109
14.3443243243,20200109
14.3371428571,20200109
14.200540540499999,20200109
14.22,20200109
14.1459459459,20200109
14.03375,20200109
13.9167567568,20200130
14.2043243243,20200130
14.2057142857,20200130
14.193684210499999,20200130
14.17,20200130
14.071111111099999,20200130
14.097222222200001,20200130
14.1594594595,20200130
14.1567567568,20200130
14.0875,20200130
13.9794444444,20200130
14.127368421099998,20200130
14.182162162200001,20200130
14.1504,20200130
14.0659459459,20200130
14.1945945946,20200130
14.182162162200001,20200130
14.224324324300001,20200115
14.265945945899999,20200115
14.251428571400002,20200115
14.223783783800002,20200115
14.2373684211,20200115
14.3145945946,20200115
14.2024242424,20200128
14.1789473684,20200128
14.0836842105,20200128
14.0616216216,20200128
14.0972972973,20200128
14.15,20200128
14.165789473699999,20200128
14.1663157895,20200128
14.1948571429,20200128
14.1572972973,20200128
14.12,20200128
14.175675675699999,20200128
14.1978378378,20200128
14.1518918919,20200128
14.1140540541,20200128
14.0902702703,20200128
14.1259459459,20200128
14.162702702699999,20200128
14.1848648649,20200128
14.156842105299999,20200128
14.109473684200001,20200128
14.1066666667,20200128
14.03,20200128
14.025405405399999,20200128
14.041621621600001,20200128
14.042857142899999,20200128
13.9105882353,20200128
14.1575,20200128
14.0756756757,20200128
14.0902857143,20200128
13.9831578947,20200128
14.2527777778,20200108
14.3272222222,20200108
14.2735135135,20200108
14.2264864865,20200108
14.290967741900001,20200108
14.3432432432,20200108
14.2562962963,20200108
14.321481481500001,20200108
14.33,20200108
14.232972972999999,20200108
14.271052631600002,20200108
14.14,20200108
14.161081081099999,20200107
14.2489655172,20200107
14.334054054100001,20200107
14.36,20200107
14.2837837838,20200107
14.4136842105,20200107
14.38,20200107
14.351351351400002,20200107
14.2094736842,20200113
14.1989189189,20200113
14.2351351351,20200113
14.2205405405,20200113
14.3108108108,20200113
14.2142857143,20200113
14.2686486486,20200113
14.252432432400001,20200113
14.27,20200113
14.214594594600001,20200113
14.187027027000001,20200113
14.2686486486,20200120
14.083157894700001,20200120
14.254054054100001,20200120
14.1686486486,20200120
14.197058823499999,20200120
14.1716666667,20200120
14.2308108108,20200120
14.24,20200120
14.3021621622,20200120
14.2945454545,20200120
14.1843243243,20200120
14.1735135135,20200120
14.228648648599998,20200120
14.206486486500001,20200120
14.250526315799998,20200120
14.182162162200001,20200120
14.1868571429,20200120
14.201666666700001,20200120
14.156216216199999,20200120
14.261875,20200120
14.187428571400002,20200120
14.2227027027,20200120
14.252432432400001,20200120
14.22,20200120
14.1327272727,20200120
14.2951351351,20200120
14.2778378378,20200120
14.2361111111,20200120
14.178918918900001,20200123
14.1913333333,20200123
14.243783783800001,20200123
14.176216216199998,20200123
14.201621621600001,20200123
14.3168421053,20200123
14.334054054100001,20200123
14.091851851900001,20200123
14.0984210526,20200123
14.067027027,20200123
14.0769230769,20200123
14.152352941199998,20200123
14.2318918919,20200106
14.2084210526,20200106
14.3172222222,20200106
14.2394594595,20200106
14.243243243199998,20200106
14.2248648649,20200106
14.1978947368,20200106
14.270810810799999,20200106
14.254117647100001,20200106
14.252432432400001,20200106
14.3027027027,20200106
14.2724324324,20200106
14.2842105263,20200106
14.3172222222,20200106
14.303636363599999,20200106
14.236216216199999,20200106
14.213513513499999,20200106
14.3110526316,20200106
14.225,20200106
14.223783783800002,20200106
14.1935135135,20200106
14.1994594595,20200106
14.247027027,20200106
14.291351351400001,20200106
14.266486486500002,20200106
14.238378378399998,20200106
14.2896969697,20200106
14.3648648649,20200106
14.2216216216,20200106
14.170810810799999,20200106
14.208,20200106
14.1684210526,20200106
14.2081081081,20200114
14.2551351351,20200114
14.238857142899999,20200114
14.196111111099999,20200114
14.254210526300001,20200114
14.29,20200114
14.2336842105,20200114
14.3221621622,20200114
14.3491891892,20200114
14.191351351400002,20200114
14.156842105299999,20200114
14.116363636400001,20200114
14.2105555556,20200121
14.1351351351,20200121
13.804444444400001,20200121
14.185789473699998,20200121
14.227027027,20200121
14.2518918919,20200121
14.2881481481,20200121
14.271764705899999,20200121
14.279473684200001,20200121
14.3151351351,20200121
14.1994594595,20200121
14.2497297297,20200121
14.2102702703,20200121
14.1827027027,20200121
14.194210526300001,20200121
14.1983783784,20200121
14.1681081081,20200121
14.134545454500001,20200121
14.0638709677,20200121
14.236969697000001,20200121
14.244516129,20200121
14.1468421053,20200121
14.2837837838,20200121
14.2783783784,20200121
14.2715789474,20200121
14.2577777778,20200121
14.253939393900001,20200121
14.2410526316,20200121
14.30125,20200121
14.1605405405,20200122
14.16,20200122
14.134594594600001,20200122
14.1494736842,20200122
14.148648648599998,20200122
14.2513513514,20200122
14.2962162162,20200122
14.3,20200122
14.3131578947,20200122
14.1751351351,20200122
14.1621621622,20200122
14.1968421053,20200122
14.184571428599998,20200122
14.247647058800002,20200122
14.254482758599998,20200122
14.2580645161,20200122
14.2821621622,20200122
14.161875,20200122
14.2584210526,20200122
14.3059459459,20200122
14.2967567568,20200122
14.186486486500002,20200122
14.1983783784,20200122
14.143783783800002,20200122
14.152972972999999,20200122
14.1736842105,20200122
14.2221621622,20200122
14.2294736842,20200122
14.0983333333,20200122
14.119444444400001,20200122
14.0562162162,20200122
14.276756756800001,20191230
14.264210526300001,20191230
14.26,20191230
14.298378378399999,20191230
14.2372222222,20191230
14.2344,20191230
14.194736842100001,20191230
14.1563157895,20191230
14.181081081099999,20191230
14.244444444400001,20191230
14.2489473684,20191230
14.238918918900001,20191230
14.17,20191230
14.299459459500001,20191230
14.25,20191230
14.1610526316,20191230
14.1259459459,20191230
14.1140540541,20191230
14.1758823529,20191230
14.2794594595,20191230
14.0945945946,20191230
14.122352941199999,20191230
14.1763157895,20191230
14.2027027027,20191230
14.252352941199998,20191230
14.2015384615,20200110
14.083333333299999,20200110
14.2632432432,20200110
14.2875675676,20200110
14.1388571429,20200110
14.1215789474,20200116
14.1805555556,20200116
14.323243243199999,20200116
14.2161904762,20200116
14.3116666667,20200116
14.3744444444,20200116
14.236363636400002,20200116
14.2416216216,20200116
14.2547368421,20200116
14.2216216216,20200116
14.2421621622,20200116
14.1751351351,20200116
14.1935135135,20200116
14.2216216216,20200116
14.272972973,20200116
14.2702857143,20200116
14.2108108108,20200116
14.179473684200001,20200116
14.18625,20200116
14.256875,20200116
14.2724324324,20200116
14.047027027,20200116
14.167567567599999,20200116
14.2878571429,20200116
14.2041666667,20200127
14.169333333299999,20200127
14.2259459459,20200127
14.2844444444,20200127
14.208947368399999,20200127
14.0848648649,20200127
14.1291891892,20200127
14.1552631579,20200127
14.2037837838,20200127
14.1291891892,20200127
14.2162162162,20200127
14.2156756757,20200127
14.2666666667,20200127
14.244210526300002,20200127
14.1447368421,20200127
14.1513513514,20200127
14.191351351400002,20200127
14.1848648649,20200127
14.2008,20200127
14.095652173900001,20200127
14.026486486500001,20200127
14.0567567568,20200127
14.0383783784,20200127
14.056315789500001,20200127
13.9183783784,20200127
13.9059459459,20200127
14.0243243243,20200127
14.041621621600001,20200127
14.167567567599999,20200131
14.170810810799999,20200131
14.2043243243,20200131
14.165833333299998,20200131
14.2268421053,20200131
14.1043243243,20200131
14.1408,20200131
14.2,20200131
14.144324324300001,20200131
14.1875675676,20200131
14.0913513514,20200131
14.0784210526,20200131
14.1268421053,20200131
14.1194594595,20200131
14.1572222222,20200131
14.0902702703,20200131
14.0342105263,20200131
14.101081081099998,20200131
13.9372972973,20200206
14.0832432432,20200206
14.092972973,20200206
13.7436842105,20200206
14.004210526300001,20200206
14.046111111099998,20200206
14.04,20200206
14.0163157895,20200206
14.0122222222,20200206
14.0405555556,20200206
13.9415789474,20200206
13.947027027,20200206
13.9524324324,20200206
13.8510526316,20200206
13.910625,20200206
13.9232432432,20200206
13.9372972973,20200206
13.9432432432,20200206
13.846111111099999,20200206
13.9372972973,20200206
13.9727777778,20200206
13.9281081081,20200206
13.9621621622,20200206
13.968333333299999,20200206
13.972972973,20200206
14.026486486500001,20200206
13.994054054100001,20200206
13.8021621622,20200206
13.8363157895,20200206
13.8110526316,20200206
14.138918918900002,20200201
14.0459459459,20200201
14.0481081081,20200201
14.08,20200201
14.0978378378,20200201
14.111351351400002,20200201
14.1416,20200201
14.0568421053,20200201
14.0432432432,20200201
14.0994594595,20200201
14.0810526316,20200201
13.9611111111,20200201
13.970526315799999,20200201
13.993333333299999,20200201
13.923157894700001,20200205
13.899459459500001,20200205
13.9622222222,20200205
13.776756756800001,20200205
13.810526315799999,20200205
13.8627027027,20200205
13.9015789474,20200205
13.983243243199999,20200205
13.861052631600002,20200205
13.8810810811,20200205
13.8659259259,20200205
13.876571428599998,20200205
13.8672222222,20200205
13.87,20200205
13.9621052632,20200205
13.955675675699998,20200205
13.6933333333,20200205
13.9562162162,20200205
13.889189189200001,20200205
13.9345945946,20200205
13.854736842100001,20200205
13.735789473699999,20200205
13.856756756800001,20200205
13.966486486500001,20200205
13.834210526300001,20200205
13.8967567568,20200205
13.503636363599998,20200205
13.854000000000001,20200205
13.9194117647,20200205
13.9268421053,20200205
13.904000000000002,20200205
13.8745945946,20200205
13.8859459459,20200205
13.8294736842,20200205
13.9547368421,20200205
13.856216216199998,20200205
13.7643243243,20200205
13.8816216216,20200205
13.865405405399999,20200205
13.824324324300001,20200205
14.0027027027,20200205
13.8511111111,20200205
13.980869565199999,20200204
13.8286486486,20200204
13.835,20200204
13.83,20200204
13.977894736800001,20200204
14.0054054054,20200204
13.9031578947,20200204
13.9330769231,20200204
13.99,20200204
13.888648648599998,20200204
13.8962162162,20200204
13.9010526316,20200204
13.941052631600002,20200204
13.9205263158,20200204
13.855862069,20200204
13.889189189200001,20200204
13.8663157895,20200204
14.0005405405,20200204
13.9538461538,20200204
13.809189189200001,20200204
13.841081081099999,20200204
13.7059459459,20200204
13.780540540499999,20200204
13.7681081081,20200204
13.767428571400002,20200204
13.827027027,20200204
13.842,20200204
13.8047368421,20200204
13.9345945946,20200204
13.9552631579,20200204
13.9372972973,20200204
13.8027027027,20200204
13.7940540541,20200204
13.7931578947,20200204
13.8394594595,20200204
